orderid,timestamp,productid,productname,category,quantity,grossvalue,discountvalue,costofgoodssold,customerid,city,locationid,channel,orderstatus,cart_abandoned,total_price
ORD002132,2025-08-27 19:13:51,P0156,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,1,66.9,0.0,16.49,C00449,Khobar,E017,Web,Completed,0,66.9
ORD002133,2024-10-24 02:52:08,P0011,Voltaren Emulgel 50g Bottle,Pain Relief,5,262.2,13.11,95.2,C00823,Mecca,E029,Retail,Completed,1,249.09
ORD002134,2025-04-13 19:08:40,P0099,Voltaren Emulgel 50g Bottle - Store Brand,Pain Relief,1,37.67,1.88,11.97,C00425,Riyadh,E090,Retail,Completed,0,35.79
ORD002135,2024-04-24 03:32:14,P0017,Vicks VapoRub 50g Bottle,Cold & Flu,4,61.0,3.05,22.88,C00539,Riyadh,E065,Web,Completed,0,57.95
ORD002136,2025-02-02 05:13:23,P0157,Mometasone Furoate 0.1% 15g Box - Store Brand,Dermatology,1,92.73,4.64,31.76,C00071,Dammam,E001,Mobile,Completed,0,88.09
ORD002137,2025-06-28 00:26:35,P0112,Voltaren Emulgel 50g Bottle - Store Brand,Pain Relief,1,36.64,5.5,15.49,C00245,Dammam,E059,Web,Completed,0,31.14
ORD002138,2025-07-10 15:04:31,P0120,Refresh Tears Eye Drops Box - Store Brand - Store Brand - Store Brand,Eye Care,2,33.4,1.67,16.54,C00629,Dammam,E099,Web,Completed,0,31.73
ORD002139,2025-06-30 14:46:59,P0186,Mometasone Furoate 0.1% 15g Pack - Store Brand - Store Brand,Dermatology,1,44.0,0.0,25.71,C00730,Jeddah,E061,Web,Completed,0,44.0
ORD002140,2024-07-24 13:29:06,P0273,Aspirin 100mg Bottle - Store Brand - Store Brand - Store Brand,Pain Relief,2,5.14,0.26,2.1,C00120,Dammam,E016,Retail,Completed,0,4.88
ORD002141,2025-05-17 08:10:32,P0017,Vicks VapoRub 50g Bottle,Cold & Flu,4,61.0,0.0,22.88,C00705,Dammam,E080,Web,Completed,0,61.0
ORD002142,2024-08-27 15:53:26,P0213,Voltaren Emulgel 50g Box - Store Brand - Store Brand,Pain Relief,5,115.9,17.39,45.35,C00602,Khobar,E063,Web,Completed,1,98.51
ORD002143,2025-05-29 17:50:12,P0141,Otrivin Nasal Spray Bottle - Store Brand,Cold & Flu,4,60.16,9.02,28.64,C01005,Riyadh,E108,Retail,Completed,0,51.14
ORD002144,2025-01-14 13:57:21,P0099,Voltaren Emulgel 50g Bottle - Store Brand,Pain Relief,1,37.67,5.65,11.97,C00682,Mecca,E120,Web,Completed,1,32.02
ORD002145,2024-12-29 04:21:50,P0187,Omega-3 Fish Oil Pack - Store Brand,Vitamins,1,67.67,6.77,34.52,C00608,Riyadh,E075,Web,Completed,0,60.9
ORD002146,2024-11-11 09:01:54,P0033,Omega-3 Fish Oil Box,Vitamins,3,301.98,45.3,115.47,C01190,Medina,E056,Web,Completed,0,256.68
ORD002147,2025-07-05 14:54:42,P0278,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,3,123.18,6.16,48.66,C00509,Riyadh,E073,Web,Completed,1,117.02
ORD002148,2024-07-30 21:28:36,P0233,Earol Ear Drops Pack - Store Brand,Ear Care,2,24.04,1.2,14.6,C00725,Khobar,E109,Web,Completed,0,22.84
ORD002149,2024-05-30 16:15:19,P0388,Band-Aid Assorted Box - Store Brand - Store Brand,First Aid,1,6.66,0.33,3.35,C00669,Dammam,E033,Web,Completed,0,6.33
ORD002150,2024-12-14 18:58:28,P0007,Aspirin 100mg Pack,Pain Relief,5,38.95,3.9,14.85,C00786,Mecca,E035,Mobile,Completed,0,35.05
ORD002151,2025-05-11 14:01:07,P0315,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand - Store Brand,Baby Care,3,74.91,0.0,39.09,C00082,Riyadh,E095,Mobile,Completed,0,74.91
ORD002152,2024-11-19 15:13:22,P0129,Pampers Baby Dry Bottle - Store Brand,Baby Care,4,466.88,0.0,183.48,C00114,Jeddah,E085,Mobile,Completed,0,466.88
ORD002153,2024-09-10 07:35:19,P0349,Redoxon Vitamin C 1000mg Bottle - Store Brand - Store Brand,Vitamins,1,13.39,1.34,7.36,C01168,Mecca,E104,Web,Completed,0,12.05
ORD002154,2025-03-15 23:39:46,P0193,Mometasone Furoate 0.1% 15g Pack - Store Brand - Store Brand,Dermatology,5,209.55,10.48,148.9,C00193,Khobar,E114,Web,Completed,0,199.07
ORD002155,2024-09-13 15:55:38,P0011,Voltaren Emulgel 50g Bottle,Pain Relief,1,52.44,2.62,19.04,C00033,Khobar,E105,Web,Completed,0,49.82
ORD002156,2024-05-23 02:03:12,P0250,Redoxon Vitamin C 1000mg Bottle - Store Brand,Vitamins,3,65.73,6.57,26.79,C01009,Mecca,E109,Mobile,Completed,0,59.16
ORD002157,2025-01-07 08:32:30,P0025,Centrum Multivitamins Pack,Vitamins,5,558.2,55.82,183.35,C00546,Dammam,E048,Retail,Completed,1,502.38
ORD002158,2025-09-09 18:35:30,P0176,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand,Dermatology,2,135.32,13.53,34.6,C00197,Khobar,E064,Web,Completed,0,121.79
ORD002159,2025-07-29 18:04:25,P0082,Ventolin Inhaler Pack,Respiratory,1,202.9,10.15,83.69,C01083,Medina,E047,Retail,Completed,1,192.75
ORD002160,2024-10-19 08:20:31,P0090,Colgate Total Box,Oral Care,1,19.23,2.88,7.66,C00443,Riyadh,E104,Web,Completed,0,16.35
ORD002161,2024-06-29 04:52:43,P0053,Clobetasol Cream 0.05% 30g Bottle,Dermatology,1,113.11,11.31,44.32,C00561,Dammam,E037,Web,Completed,0,101.8
ORD002162,2025-06-10 18:53:55,P0095,Earol Ear Drops Box - Store Brand,Ear Care,1,13.57,1.36,6.49,C00291,Medina,E066,Web,Completed,1,12.21
ORD002163,2025-06-28 20:27:34,P0361,Omega-3 Fish Oil Pack - Store Brand - Store Brand - Store Brand,Vitamins,1,34.43,3.44,19.12,C01068,Dammam,E074,Web,Completed,1,30.99
ORD002164,2024-08-11 02:49:34,P0152,NeoCitran Hot Drink Pack - Store Brand - Store Brand,Cold & Flu,1,10.44,0.52,6.58,C00166,Khobar,E002,Web,Cancelled,0,9.92
ORD002165,2024-09-25 01:39:57,P0141,Otrivin Nasal Spray Bottle - Store Brand,Cold & Flu,1,15.04,0.0,7.16,C00968,Khobar,E035,Web,Completed,0,15.04
ORD002166,2024-05-02 20:30:45,P0074,Pampers Baby Dry Bottle,Baby Care,5,714.45,71.45,279.7,C00178,Medina,E084,Mobile,Completed,0,643.0
ORD002167,2025-02-08 15:54:40,P0109,Band-Aid Assorted Bottle - Store Brand,First Aid,4,36.6,3.66,16.04,C00683,Mecca,E100,Web,Completed,0,32.94
ORD002168,2025-03-09 16:08:54,P0180,Ventolin Inhaler Box - Store Brand - Store Brand,Respiratory,2,312.72,15.64,88.36,C00892,Khobar,E085,Mobile,Completed,0,297.08
ORD002169,2024-04-15 06:15:31,P0064,Gaviscon 200ml Pack,Gastrointestinal,2,106.3,0.0,33.92,C00247,Riyadh,E064,Retail,Completed,0,106.3
ORD002170,2024-07-11 07:58:27,P0194,Savlon Antiseptic 100ml Bottle - Store Brand,First Aid,5,72.4,0.0,29.9,C01184,Khobar,E048,Mobile,Completed,0,72.4
ORD002171,2024-11-25 05:27:16,P0158,Imodium 2mg Box - Store Brand,Gastrointestinal,1,24.02,2.4,8.14,C00249,Mecca,E105,Retail,Completed,0,21.62
ORD002172,2025-02-22 05:56:18,P0370,Johnson's Baby Oil 200ml Pack - Store Brand,Baby Care,4,123.28,18.49,49.88,C00619,Dammam,E034,Web,Completed,1,104.79
ORD002173,2024-04-29 17:23:36,P0223,Clobetasol Cream 0.05% 30g Pack - Store Brand - Store Brand - Store Brand,Dermatology,1,51.26,2.56,11.68,C00660,Mecca,E083,Retail,Completed,0,48.7
ORD002174,2025-09-11 01:45:38,P0126,Clobetasol Cream 0.05% 30g Box - Store Brand,Dermatology,2,142.74,14.27,67.4,C00124,Riyadh,E113,Mobile,Completed,1,128.47
ORD002175,2025-03-17 10:26:54,P0016,Vicks VapoRub 50g Pack,Cold & Flu,2,35.22,5.28,12.6,C00097,Medina,E052,Mobile,Completed,0,29.94
ORD002176,2025-03-21 11:58:13,P0214,Omega-3 Fish Oil Pack - Store Brand - Store Brand,Vitamins,1,57.26,5.73,22.53,C00456,Dammam,E117,Web,Completed,0,51.53
ORD002177,2024-07-19 10:03:58,P0305,Multivitamin Gummies Kids Bottle - Store Brand,Vitamins,4,178.72,0.0,66.68,C00447,Medina,E004,Retail,Completed,0,178.72
ORD002178,2024-04-20 05:10:10,P0204,Panadol Advance Bottle - Store Brand,Pain Relief,1,13.62,0.68,6.17,C00691,Mecca,E062,Retail,Completed,0,12.94
ORD002179,2024-05-13 00:13:09,P0335,Neutrogena Hydro Boost Bottle - Store Brand,Skincare,1,92.63,9.26,31.49,C00409,Riyadh,E060,Mobile,Returned,0,83.37
ORD002180,2025-02-16 09:42:02,P0020,NeoCitran Hot Drink Bottle,Cold & Flu,1,20.19,2.02,10.78,C00412,Medina,E030,Retail,Completed,0,18.17
ORD002181,2024-09-07 23:55:01,P0043,Sensodyne Repair & Protect Pack,Oral Care,3,83.76,0.0,29.91,C00236,Khobar,E064,Retail,Completed,0,83.76
ORD002182,2024-06-25 10:28:03,P0379,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand - Store Brand,Personal Care,1,9.62,0.96,6.43,C00204,Khobar,E045,Mobile,Completed,1,8.66
ORD002183,2024-08-06 16:19:01,P0004,Panadol Advance Pack,Pain Relief,4,69.44,0.0,26.76,C00014,Dammam,E077,Mobile,Completed,1,69.44
ORD002184,2024-09-30 03:28:01,P0052,Clobetasol Cream 0.05% 30g Pack,Dermatology,1,104.0,10.4,38.09,C01121,Jeddah,E079,Web,Completed,0,93.6
ORD002185,2024-09-21 05:05:32,P0132,Neutrogena Hydro Boost Pack - Store Brand,Skincare,1,94.82,4.74,34.27,C00649,Riyadh,E082,Mobile,Completed,0,90.08
ORD002186,2025-07-14 09:21:43,P0111,Pampers Baby Dry Bottle - Store Brand,Baby Care,1,117.23,5.86,40.22,C00158,Jeddah,E001,Web,Completed,0,111.37
ORD002187,2024-12-22 23:00:35,P0106,Symbicort Inhaler Bottle - Store Brand,Respiratory,1,284.2,14.21,134.64,C00687,Khobar,E055,Web,Completed,0,269.99
ORD002188,2025-03-22 16:09:12,P0017,Vicks VapoRub 50g Bottle,Cold & Flu,1,15.25,0.0,5.72,C00171,Mecca,E071,Retail,Completed,0,15.25
ORD002189,2025-01-19 04:24:38,P0016,Vicks VapoRub 50g Pack,Cold & Flu,2,35.22,0.0,12.6,C00743,Jeddah,E098,Mobile,Completed,0,35.22
ORD002190,2025-01-13 00:04:54,P0048,Savlon Antiseptic 100ml Box,First Aid,1,18.34,0.0,6.51,C00638,Mecca,E063,Web,Completed,0,18.34
ORD002191,2025-08-05 19:18:21,P0195,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand,Baby Care,4,88.0,4.4,29.44,C00486,Jeddah,E115,Retail,Completed,0,83.6
ORD002192,2024-05-31 14:16:09,P0123,Imodium 2mg Box - Store Brand - Store Brand,Gastrointestinal,5,81.3,12.19,33.3,C00258,Riyadh,E086,Mobile,Completed,0,69.11
ORD002193,2025-05-11 20:11:49,P0047,Savlon Antiseptic 100ml Bottle,First Aid,4,72.88,10.93,33.12,C00589,Jeddah,E062,Web,Completed,0,61.95
ORD002194,2024-07-02 17:42:53,P0332,Femibion Prenatal Pack - Store Brand,Vitamins,1,126.33,6.32,44.22,C00666,Riyadh,E089,Retail,Completed,0,120.01
ORD002195,2025-04-21 19:43:59,P0387,Aspirin 100mg Pack - Store Brand - Store Brand - Store Brand,Pain Relief,1,2.82,0.0,1.02,C00751,Dammam,E097,Mobile,Completed,0,2.82
ORD002196,2024-12-16 19:08:01,P0352,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand - Store Brand,Ear Care,2,9.26,0.46,5.68,C00127,Jeddah,E092,Mobile,Cancelled,0,8.8
ORD002197,2024-08-08 17:18:20,P0040,Nivea Body Lotion 400ml Pack,Personal Care,3,123.42,12.34,40.35,C00620,Riyadh,E052,Web,Completed,0,111.08
ORD002198,2024-09-02 21:45:27,P0359,Multivitamin Gummies Kids Bottle - Store Brand,Vitamins,1,49.14,0.0,15.94,C00069,Riyadh,E116,Web,Completed,1,49.14
ORD002199,2024-09-28 23:42:26,P0306,Mometasone Furoate 0.1% 15g Pack - Store Brand - Store Brand - Store Brand,Dermatology,1,38.09,0.0,22.58,C00134,Mecca,E069,Web,Completed,1,38.09
ORD002200,2024-10-23 04:09:16,P0077,Duphaston 10mg Bottle,Women's Health,1,78.29,3.91,34.78,C00428,Riyadh,E001,Web,Completed,0,74.38
ORD002201,2024-06-25 17:57:09,P0268,Duphaston 10mg Pack - Store Brand - Store Brand - Store Brand,Women's Health,3,76.14,7.61,34.68,C00832,Medina,E020,Web,Completed,0,68.53
ORD002202,2025-01-16 07:00:20,P0194,Savlon Antiseptic 100ml Bottle - Store Brand,First Aid,1,14.48,0.0,5.98,C00283,Khobar,E066,Mobile,Completed,0,14.48
ORD002203,2025-06-09 09:47:32,P0063,Earol Ear Drops Box,Ear Care,4,85.04,12.76,37.64,C00718,Dammam,E085,Web,Completed,0,72.28
ORD002204,2025-03-27 19:12:49,P0303,Band-Aid Assorted Box - Store Brand - Store Brand,First Aid,1,7.04,0.7,3.81,C00025,Khobar,E033,Mobile,Completed,0,6.34
ORD002205,2025-01-03 00:37:24,P0232,Clobetasol Cream 0.05% 30g Box - Store Brand,Dermatology,1,86.45,8.65,32.72,C00723,Dammam,E010,Web,Completed,0,77.8
ORD002206,2024-12-04 05:55:49,P0253,Duphaston 10mg Pack - Store Brand - Store Brand,Women's Health,2,75.28,0.0,29.62,C00515,Mecca,E073,Retail,Completed,1,75.28
ORD002207,2025-06-26 02:51:06,P0358,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,5,169.05,16.9,66.4,C00252,Riyadh,E058,Mobile,Completed,0,152.15
ORD002208,2024-05-08 17:25:20,P0377,Duphaston 10mg Pack - Store Brand - Store Brand,Women's Health,2,82.5,0.0,28.36,C00533,Mecca,E104,Web,Completed,1,82.5
ORD002209,2024-07-23 22:05:38,P0277,Redoxon Vitamin C 1000mg Pack - Store Brand,Vitamins,3,72.84,0.0,33.63,C00761,Mecca,E080,Retail,Completed,0,72.84
ORD002210,2025-08-18 20:58:11,P0177,Mometasone Furoate 0.1% 15g Box - Store Brand,Dermatology,1,93.92,9.39,31.36,C00858,Jeddah,E010,Retail,Completed,1,84.53
ORD002211,2025-07-17 18:33:23,P0353,Duphaston 10mg Pack - Store Brand - Store Brand,Women's Health,2,80.46,12.07,27.24,C00019,Riyadh,E052,Web,Returned,1,68.39
ORD002212,2024-09-06 10:41:08,P0004,Panadol Advance Pack,Pain Relief,1,17.36,2.6,6.69,C00370,Khobar,E063,Retail,Completed,0,14.76
ORD002213,2024-07-03 09:08:24,P0266,Symbicort Inhaler Pack - Store Brand,Respiratory,2,482.26,72.34,261.9,C00940,Medina,E087,Mobile,Completed,0,409.92
ORD002214,2025-06-13 23:07:29,P0134,Symbicort Inhaler Pack - Store Brand,Respiratory,5,1505.6,225.84,554.6,C00900,Medina,E084,Mobile,Completed,0,1279.76
ORD002215,2025-07-26 01:17:30,P0147,Clobetasol Cream 0.05% 30g Pack - Store Brand,Dermatology,3,252.48,25.25,75.69,C00510,Dammam,E026,Web,Completed,1,227.23
ORD002216,2024-12-03 08:48:59,P0062,Earol Ear Drops Bottle,Ear Care,1,25.88,0.0,10.47,C00592,Medina,E066,Mobile,Completed,0,25.88
ORD002217,2024-08-11 02:10:35,P0280,Clobetasol Cream 0.05% 30g Box - Store Brand - Store Brand,Dermatology,1,54.33,2.72,25.84,C00174,Mecca,E006,Web,Completed,0,51.61
ORD002218,2024-04-10 05:40:24,P0337,NeoCitran Hot Drink Pack - Store Brand - Store Brand - Store Brand,Cold & Flu,3,26.25,3.94,13.65,C00048,Medina,E104,Web,Cancelled,1,22.31
ORD002219,2024-10-29 15:06:51,P0200,Imodium 2mg Box - Store Brand - Store Brand,Gastrointestinal,2,34.06,0.0,15.68,C00393,Jeddah,E001,Web,Returned,1,34.06
ORD002220,2025-01-24 06:34:20,P0073,Pampers Baby Dry Pack,Baby Care,1,121.89,18.28,53.75,C00878,Mecca,E064,Web,Completed,1,103.61
ORD002221,2024-11-18 08:55:23,P0125,Duphaston 10mg Pack - Store Brand,Women's Health,4,233.2,0.0,78.68,C01110,Mecca,E054,Mobile,Completed,0,233.2
ORD002222,2025-02-17 08:12:55,P0278,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,3,123.18,0.0,48.66,C00480,Khobar,E033,Retail,Completed,1,123.18
ORD002223,2024-09-28 16:39:27,P0034,Cetaphil Gentle Cleanser Pack,Skincare,1,80.17,4.01,28.69,C00876,Jeddah,E061,Web,Completed,1,76.16
ORD002224,2024-10-20 13:08:41,P0227,Panadol Extra Box - Store Brand - Store Brand,Pain Relief,2,12.0,0.6,3.4,C00271,Dammam,E060,Web,Completed,0,11.4
ORD002225,2024-07-07 15:41:49,P0201,Voltaren Emulgel 50g Bottle - Store Brand - Store Brand,Pain Relief,2,45.3,6.79,17.56,C00078,Riyadh,E029,Web,Completed,0,38.51
ORD002226,2025-06-27 00:05:29,P0347,Refresh Tears Eye Drops Box - Store Brand - Store Brand - Store Brand,Eye Care,2,23.3,0.0,17.12,C00755,Dammam,E023,Web,Completed,0,23.3
ORD002227,2025-03-17 08:05:21,P0016,Vicks VapoRub 50g Pack,Cold & Flu,2,35.22,1.76,12.6,C00989,Mecca,E055,Web,Cancelled,0,33.46
ORD002228,2025-07-12 22:33:26,P0130,Symbicort Inhaler Bottle - Store Brand - Store Brand,Respiratory,1,189.29,18.93,102.82,C00113,Dammam,E079,Web,Returned,1,170.36
ORD002229,2025-08-15 15:10:26,P0153,Aspirin 100mg Bottle - Store Brand - Store Brand,Pain Relief,2,7.98,0.8,3.16,C00563,Jeddah,E043,Mobile,Completed,0,7.18
ORD002230,2024-09-10 22:34:01,P0278,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,1,41.06,4.11,16.22,C00400,Mecca,E101,Web,Completed,0,36.95
ORD002231,2025-01-24 04:18:40,P0147,Clobetasol Cream 0.05% 30g Pack - Store Brand,Dermatology,2,168.32,8.42,50.46,C00488,Khobar,E097,Mobile,Completed,0,159.9
ORD002232,2024-10-23 04:18:28,P0302,Voltaren Emulgel 50g Bottle - Store Brand - Store Brand,Pain Relief,2,47.64,4.76,23.42,C00554,Jeddah,E029,Mobile,Completed,1,42.88
ORD002233,2024-10-13 20:43:52,P0278,Pampers Baby Dry Pack - Store Brand - Store Brand - Store Brand,Baby Care,1,41.06,2.05,16.22,C00205,Mecca,E019,Web,Completed,1,39.01
ORD002234,2024-06-30 15:00:08,P0247,Otrivin Nasal Spray Box - Store Brand - Store Brand,Cold & Flu,2,29.3,4.39,10.18,C00784,Mecca,E093,Retail,Cancelled,0,24.91
ORD002235,2024-06-08 10:53:23,P0343,Imodium 2mg Box - Store Brand - Store Brand - Store Brand - Store Brand,Gastrointestinal,1,7.49,0.0,4.36,C00755,Dammam,E002,Retail,Completed,1,7.49
ORD002236,2024-07-01 05:38:13,P0059,Refresh Tears Eye Drops Bottle,Eye Care,1,45.02,2.25,15.26,C00816,Riyadh,E015,Retail,Completed,1,42.77
ORD002237,2024-12-01 19:40:45,P0070,Johnson's Baby Oil 200ml Pack,Baby Care,1,39.18,3.92,15.6,C00330,Jeddah,E025,Web,Completed,1,35.26
ORD002238,2025-01-04 18:41:21,P0230,Clobetasol Cream 0.05% 30g Pack - Store Brand,Dermatology,1,71.71,3.59,26.76,C00632,Riyadh,E110,Mobile,Completed,0,68.12
ORD002239,2024-04-25 07:09:43,P0199,Otrivin Nasal Spray Bottle - Store Brand,Cold & Flu,1,14.7,2.2,7.77,C00928,Riyadh,E109,Web,Returned,0,12.5
ORD002240,2025-07-10 11:57:56,P0247,Otrivin Nasal Spray Box - Store Brand - Store Brand,Cold & Flu,1,14.65,0.0,5.09,C00718,Dammam,E106,Web,Completed,0,14.65
ORD002241,2024-06-13 19:05:19,P0321,Gaviscon 200ml Bottle - Store Brand - Store Brand,Gastrointestinal,1,32.0,0.0,8.97,C00342,Riyadh,E027,Mobile,Completed,1,32.0
ORD002242,2024-12-24 16:01:30,P0158,Imodium 2mg Box - Store Brand,Gastrointestinal,2,48.04,7.21,16.28,C00160,Medina,E025,Web,Completed,1,40.83
ORD002243,2024-03-24 18:26:12,P0131,Band-Aid Assorted Bottle - Store Brand - Store Brand,First Aid,2,10.24,1.54,5.62,C00363,Dammam,E104,Web,Completed,0,8.7
ORD002244,2024-05-15 09:28:51,P0037,Neutrogena Hydro Boost Pack,Skincare,1,125.66,12.57,44.5,C00814,Khobar,E071,Web,Completed,0,113.09
ORD002245,2025-01-24 23:27:10,P0365,Otrivin Nasal Spray Box - Store Brand,Cold & Flu,1,18.99,0.0,7.08,C00518,Dammam,E010,Web,Completed,0,18.99
ORD002246,2024-04-29 07:06:45,P0286,Femibion Prenatal Box - Store Brand - Store Brand,Vitamins,4,301.16,30.12,160.36,C00771,Riyadh,E114,Web,Completed,0,271.04
ORD002247,2025-08-25 22:54:23,P0152,NeoCitran Hot Drink Pack - Store Brand - Store Brand,Cold & Flu,3,31.32,0.0,19.74,C00099,Jeddah,E110,Web,Completed,0,31.32
ORD002248,2024-08-12 04:41:44,P0110,Imodium 2mg Box - Store Brand,Gastrointestinal,1,24.3,1.22,9.32,C00939,Mecca,E084,Web,Completed,1,23.08
ORD002249,2025-06-16 00:53:46,P0270,Redoxon Vitamin C 1000mg Pack - Store Brand - Store Brand,Vitamins,2,35.0,5.25,14.82,C01111,Mecca,E101,Mobile,Completed,0,29.75
ORD002250,2025-05-25 20:25:21,P0285,Voltaren Emulgel 50g Bottle - Store Brand - Store Brand - Store Brand,Pain Relief,3,56.64,5.66,29.7,C00527,Mecca,E091,Mobile,Completed,0,50.98
ORD002251,2025-01-13 05:36:06,P0345,Otrivin Nasal Spray Box - Store Brand - Store Brand - Store Brand,Cold & Flu,3,26.4,0.0,11.49,C01188,Khobar,E020,Retail,Completed,1,26.4
ORD002252,2025-02-26 07:02:01,P0031,Omega-3 Fish Oil Pack,Vitamins,4,377.16,0.0,169.08,C00832,Medina,E060,Web,Cancelled,0,377.16
ORD002253,2024-08-31 09:39:13,P0377,Duphaston 10mg Pack - Store Brand - Store Brand,Women's Health,4,165.0,0.0,56.72,C00374,Khobar,E020,Web,Completed,0,165.0
ORD002254,2024-04-28 10:07:04,P0300,Nivea Body Lotion 400ml Bottle - Store Brand - Store Brand - Store Brand,Personal Care,1,10.21,1.02,7.72,C00621,Medina,E055,Web,Completed,0,9.19
ORD002255,2024-07-24 20:13:39,P0115,NeoCitran Hot Drink Pack - Store Brand,Cold & Flu,1,16.2,0.81,8.05,C00980,Medina,E067,Retail,Completed,0,15.39
ORD002256,2024-03-30 04:58:19,P0107,Refresh Tears Eye Drops Box - Store Brand - Store Brand,Eye Care,1,22.3,1.12,12.17,C00509,Riyadh,E043,Web,Cancelled,0,21.18
ORD002257,2024-08-28 17:44:54,P0314,Omega-3 Fish Oil Bottle - Store Brand,Vitamins,4,238.64,11.93,107.72,C00876,Jeddah,E003,Web,Completed,1,226.71
ORD002258,2025-02-28 11:35:04,P0267,Voltaren Emulgel 50g Bottle - Store Brand - Store Brand - Store Brand,Pain Relief,1,15.09,0.0,8.04,C01098,Dammam,E086,Retail,Completed,0,15.09
ORD002259,2024-03-31 06:49:31,P0195,Johnson's Baby Oil 200ml Bottle - Store Brand - Store Brand,Baby Care,2,44.0,6.6,14.72,C01190,Medina,E019,Mobile,Completed,0,37.4
ORD002260,2024-11-22 18:47:28,P0303,Band-Aid Assorted Box - Store Brand - Store Brand,First Aid,1,7.04,0.0,3.81,C00216,Khobar,E023,Web,Completed,0,7.04
ORD002261,2024-05-22 17:46:58,P0183,Band-Aid Assorted Box - Store Brand - Store Brand - Store Brand,First Aid,5,31.7,1.58,13.4,C00165,Medina,E117,Web,Completed,0,30.12
ORD002262,2025-04-05 17:26:47,P0114,Otrivin Nasal Spray Box - Store Brand - Store Brand,Cold & Flu,1,12.95,0.0,6.44,C00750,Dammam,E028,Web,Completed,0,12.95
ORD002263,2024-04-28 05:10:43,P0198,Nivea Body Lotion 400ml Bottle - Store Brand,Personal Care,1,23.75,2.38,12.35,C01145,Riyadh,E059,Web,Returned,0,21.37
ORD002264,2024-06-01 13:07:52,P0276,Earol Ear Drops Pack - Store Brand - Store Brand - Store Brand,Ear Care,2,12.64,0.63,7.5,C00122,Jeddah,E021,Mobile,Completed,0,12.01
ORD002265,2025-01-06 22:03:44,P0052,Clobetasol Cream 0.05% 30g Pack,Dermatology,1,104.0,15.6,38.09,C01079,Dammam,E118,Mobile,Completed,1,88.4
ORD002266,2024-06-09 21:01:41,P0338,Aspirin 100mg Bottle - Store Brand - Store Brand - Store Brand,Pain Relief,4,9.12,1.37,3.72,C00993,Mecca,E083,Mobile,Completed,0,7.75
ORD002267,2025-02-07 11:16:32,P0159,Panadol Extra Box - Store Brand,Pain Relief,1,9.53,0.48,2.71,C00573,Riyadh,E119,Web,Completed,0,9.05
ORD002268,2025-05-13 22:21:10,P0217,Femibion Prenatal Box - Store Brand - Store Brand,Vitamins,4,391.48,58.72,130.96,C00129,Khobar,E020,Mobile,Completed,0,332.76
ORD002269,2024-12-11 15:35:02,P0033,Omega-3 Fish Oil Box,Vitamins,2,201.32,0.0,76.98,C01091,Riyadh,E024,Web,Completed,0,201.32
ORD002270,2025-01-16 05:20:20,P0174,Duphaston 10mg Pack - Store Brand,Women's Health,1,53.05,5.3,19.67,C00772,Medina,E092,Web,Completed,0,47.75
ORD002271,2024-10-01 03:13:10,P0373,Femibion Prenatal Pack - Store Brand - Store Brand,Vitamins,2,175.16,8.76,74.06,C00854,Riyadh,E058,Mobile,Returned,0,166.4
ORD002272,2024-06-08 10:20:38,P0363,Earol Ear Drops Pack - Store Brand,Ear Care,1,14.68,0.0,7.23,C00732,Riyadh,E007,Web,Completed,0,14.68
ORD002273,2024-09-22 01:07:47,P0065,Gaviscon 200ml Bottle,Gastrointestinal,3,151.68,22.75,52.47,C00441,Mecca,E104,Retail,Completed,0,128.93
ORD002274,2025-03-10 22:09:00,P0302,Voltaren Emulgel 50g Bottle - Store Brand - Store Brand,Pain Relief,4,95.28,14.29,46.84,C00242,Medina,E038,Mobile,Completed,0,80.99
ORD002275,2025-06-30 15:42:06,P0081,Femibion Prenatal Box,Vitamins,1,159.3,0.0,75.87,C00250,Khobar,E076,Retail,Completed,0,159.3
ORD002276,2024-08-08 09:11:20,P0227,Panadol Extra Box - Store Brand - Store Brand,Pain Relief,2,12.0,0.0,3.4,C01075,Khobar,E064,Web,Completed,1,12.0
ORD002277,2025-01-18 04:33:30,P0006,Panadol Advance Box,Pain Relief,3,49.17,2.46,22.8,C01160,Riyadh,E029,Mobile,Completed,0,46.71
